EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 16-09-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the non-blended series (SOUID: 147746) of station Sirte, LIBYAN ARAB JAMAHIRIYA (STAID:   7945)

 STAID,    SOUID,    DATE,   RR, Q_RR
  7945,147746,20050619,-9999,    9
  7945,147746,20050620,-9999,    9
  7945,147746,20050621,-9999,    9
  7945,147746,20050622,-9999,    9
  7945,147746,20050623,-9999,    9
  7945,147746,20050624,-9999,    9
  7945,147746,20050625,-9999,    9
  7945,147746,20050626,-9999,    9
  7945,147746,20050627,-9999,    9
  7945,147746,20050628,-9999,    9
  7945,147746,20050629,-9999,    9
  7945,147746,20050630,-9999,    9
  7945,147746,20050701,-9999,    9
  7945,147746,20050702,-9999,    9
  7945,147746,20050703,-9999,    9
  7945,147746,20050704,-9999,    9
  7945,147746,20050705,-9999,    9
  7945,147746,20050706,-9999,    9
  7945,147746,20050707,-9999,    9
  7945,147746,20050708,-9999,    9
  7945,147746,20050709,-9999,    9
  7945,147746,20050710,-9999,    9
  7945,147746,20050711,-9999,    9
  7945,147746,20050712,-9999,    9
  7945,147746,20050713,-9999,    9
  7945,147746,20050714,-9999,    9
  7945,147746,20050715,-9999,    9
  7945,147746,20050716,-9999,    9
  7945,147746,20050717,-9999,    9
  7945,147746,20050718,-9999,    9
  7945,147746,20050719,-9999,    9
  7945,147746,20050720,-9999,    9
  7945,147746,20050721,-9999,    9
  7945,147746,20050722,-9999,    9
  7945,147746,20050723,-9999,    9
  7945,147746,20050724,-9999,    9
  7945,147746,20050725,-9999,    9
  7945,147746,20050726,-9999,    9
  7945,147746,20050727,-9999,    9
  7945,147746,20050728,-9999,    9
  7945,147746,20050729,-9999,    9
  7945,147746,20050730,-9999,    9
  7945,147746,20050731,-9999,    9
  7945,147746,20050801,-9999,    9
  7945,147746,20050802,-9999,    9
  7945,147746,20050803,-9999,    9
  7945,147746,20050804,-9999,    9
  7945,147746,20050805,-9999,    9
  7945,147746,20050806,-9999,    9
  7945,147746,20050807,-9999,    9
  7945,147746,20050808,-9999,    9
  7945,147746,20050809,-9999,    9
  7945,147746,20050810,-9999,    9
  7945,147746,20050811,-9999,    9
  7945,147746,20050812,-9999,    9
  7945,147746,20050813,-9999,    9
  7945,147746,20050814,-9999,    9
  7945,147746,20050815,-9999,    9
  7945,147746,20050816,-9999,    9
  7945,147746,20050817,-9999,    9
  7945,147746,20050818,-9999,    9
  7945,147746,20050819,-9999,    9
  7945,147746,20050820,-9999,    9
  7945,147746,20050821,-9999,    9
  7945,147746,20050822,-9999,    9
  7945,147746,20050823,-9999,    9
  7945,147746,20050824,-9999,    9
  7945,147746,20050825,-9999,    9
  7945,147746,20050826,-9999,    9
  7945,147746,20050827,-9999,    9
  7945,147746,20050828,-9999,    9
  7945,147746,20050829,-9999,    9
  7945,147746,20050830,-9999,    9
  7945,147746,20050831,-9999,    9
  7945,147746,20050901,-9999,    9
  7945,147746,20050902,-9999,    9
  7945,147746,20050903,-9999,    9
  7945,147746,20050904,-9999,    9
  7945,147746,20050905,-9999,    9
  7945,147746,20050906,-9999,    9
  7945,147746,20050907,-9999,    9
  7945,147746,20050908,-9999,    9
  7945,147746,20050909,-9999,    9
  7945,147746,20050910,-9999,    9
  7945,147746,20050911,-9999,    9
  7945,147746,20050912,-9999,    9
  7945,147746,20050913,-9999,    9
  7945,147746,20050914,-9999,    9
  7945,147746,20050915,-9999,    9
  7945,147746,20050916,-9999,    9
  7945,147746,20050917,-9999,    9
  7945,147746,20050918,-9999,    9
  7945,147746,20050919,-9999,    9
  7945,147746,20050920,-9999,    9
  7945,147746,20050921,-9999,    9
  7945,147746,20050922,-9999,    9
  7945,147746,20050923,-9999,    9
  7945,147746,20050924,-9999,    9
  7945,147746,20050925,-9999,    9
  7945,147746,20050926,-9999,    9
  7945,147746,20050927,-9999,    9
  7945,147746,20050928,-9999,    9
  7945,147746,20050929,-9999,    9
  7945,147746,20050930,-9999,    9
  7945,147746,20051001,-9999,    9
  7945,147746,20051002,-9999,    9
  7945,147746,20051003,-9999,    9
  7945,147746,20051004,-9999,    9
  7945,147746,20051005,-9999,    9
  7945,147746,20051006,-9999,    9
  7945,147746,20051007,-9999,    9
  7945,147746,20051008,-9999,    9
  7945,147746,20051009,-9999,    9
  7945,147746,20051010,-9999,    9
  7945,147746,20051011,-9999,    9
  7945,147746,20051012,-9999,    9
  7945,147746,20051013,-9999,    9
  7945,147746,20051014,-9999,    9
  7945,147746,20051015,-9999,    9
  7945,147746,20051016,-9999,    9
  7945,147746,20051017,-9999,    9
  7945,147746,20051018,-9999,    9
  7945,147746,20051019,-9999,    9
  7945,147746,20051020,-9999,    9
  7945,147746,20051021,-9999,    9
  7945,147746,20051022,-9999,    9
  7945,147746,20051023,-9999,    9
  7945,147746,20051024,-9999,    9
  7945,147746,20051025,-9999,    9
  7945,147746,20051026,-9999,    9
  7945,147746,20051027,-9999,    9
  7945,147746,20051028,-9999,    9
  7945,147746,20051029,-9999,    9
  7945,147746,20051030,-9999,    9
  7945,147746,20051031,-9999,    9
  7945,147746,20051101,-9999,    9
  7945,147746,20051102,-9999,    9
  7945,147746,20051103,-9999,    9
  7945,147746,20051104,-9999,    9
  7945,147746,20051105,-9999,    9
  7945,147746,20051106,-9999,    9
  7945,147746,20051107,-9999,    9
  7945,147746,20051108,-9999,    9
  7945,147746,20051109,-9999,    9
  7945,147746,20051110,-9999,    9
  7945,147746,20051111,-9999,    9
  7945,147746,20051112,-9999,    9
  7945,147746,20051113,-9999,    9
  7945,147746,20051114,-9999,    9
  7945,147746,20051115,-9999,    9
  7945,147746,20051116,-9999,    9
  7945,147746,20051117,-9999,    9
  7945,147746,20051118,-9999,    9
  7945,147746,20051119,-9999,    9
  7945,147746,20051120,-9999,    9
  7945,147746,20051121,-9999,    9
  7945,147746,20051122,-9999,    9
  7945,147746,20051123,-9999,    9
  7945,147746,20051124,-9999,    9
  7945,147746,20051125,-9999,    9
  7945,147746,20051126,-9999,    9
  7945,147746,20051127,-9999,    9
  7945,147746,20051128,-9999,    9
  7945,147746,20051129,-9999,    9
  7945,147746,20051130,-9999,    9
  7945,147746,20051201,-9999,    9
  7945,147746,20051202,-9999,    9
  7945,147746,20051203,-9999,    9
  7945,147746,20051204,-9999,    9
  7945,147746,20051205,-9999,    9
  7945,147746,20051206,-9999,    9
  7945,147746,20051207,-9999,    9
  7945,147746,20051208,-9999,    9
  7945,147746,20051209,-9999,    9
  7945,147746,20051210,-9999,    9
  7945,147746,20051211,-9999,    9
  7945,147746,20051212,-9999,    9
  7945,147746,20051213,-9999,    9
  7945,147746,20051214,-9999,    9
  7945,147746,20051215,-9999,    9
  7945,147746,20051216,-9999,    9
  7945,147746,20051217,-9999,    9
  7945,147746,20051218,-9999,    9
  7945,147746,20051219,-9999,    9
  7945,147746,20051220,-9999,    9
  7945,147746,20051221,-9999,    9
  7945,147746,20051222,-9999,    9
  7945,147746,20051223,-9999,    9
  7945,147746,20051224,-9999,    9
  7945,147746,20051225,-9999,    9
  7945,147746,20051226,-9999,    9
  7945,147746,20051227,-9999,    9
  7945,147746,20051228,-9999,    9
  7945,147746,20051229,-9999,    9
  7945,147746,20051230,-9999,    9
  7945,147746,20051231,-9999,    9
  7945,147746,20060101,-9999,    9
  7945,147746,20060102,-9999,    9
  7945,147746,20060103,-9999,    9
  7945,147746,20060104,-9999,    9
  7945,147746,20060105,-9999,    9
  7945,147746,20060106,-9999,    9
  7945,147746,20060107,-9999,    9
  7945,147746,20060108,-9999,    9
  7945,147746,20060109,-9999,    9
  7945,147746,20060110,-9999,    9
  7945,147746,20060111,-9999,    9
  7945,147746,20060112,-9999,    9
  7945,147746,20060113,-9999,    9
  7945,147746,20060114,-9999,    9
  7945,147746,20060115,-9999,    9
  7945,147746,20060116,-9999,    9
  7945,147746,20060117,-9999,    9
  7945,147746,20060118,-9999,    9
  7945,147746,20060119,-9999,    9
  7945,147746,20060120,-9999,    9
  7945,147746,20060121,-9999,    9
  7945,147746,20060122,-9999,    9
  7945,147746,20060123,-9999,    9
  7945,147746,20060124,-9999,    9
  7945,147746,20060125,-9999,    9
  7945,147746,20060126,-9999,    9
  7945,147746,20060127,-9999,    9
  7945,147746,20060128,-9999,    9
  7945,147746,20060129,-9999,    9
  7945,147746,20060130,-9999,    9
  7945,147746,20060131,-9999,    9
  7945,147746,20060201,-9999,    9
  7945,147746,20060202,-9999,    9
  7945,147746,20060203,-9999,    9
  7945,147746,20060204,-9999,    9
  7945,147746,20060205,-9999,    9
  7945,147746,20060206,-9999,    9
  7945,147746,20060207,-9999,    9
  7945,147746,20060208,-9999,    9
  7945,147746,20060209,-9999,    9
  7945,147746,20060210,-9999,    9
  7945,147746,20060211,-9999,    9
  7945,147746,20060212,-9999,    9
  7945,147746,20060213,-9999,    9
  7945,147746,20060214,-9999,    9
  7945,147746,20060215,-9999,    9
  7945,147746,20060216,-9999,    9
  7945,147746,20060217,-9999,    9
  7945,147746,20060218,-9999,    9
  7945,147746,20060219,-9999,    9
  7945,147746,20060220,-9999,    9
  7945,147746,20060221,-9999,    9
  7945,147746,20060222,-9999,    9
  7945,147746,20060223,-9999,    9
  7945,147746,20060224,-9999,    9
  7945,147746,20060225,-9999,    9
  7945,147746,20060226,-9999,    9
  7945,147746,20060227,-9999,    9
  7945,147746,20060228,-9999,    9
  7945,147746,20060301,-9999,    9
  7945,147746,20060302,-9999,    9
  7945,147746,20060303,-9999,    9
  7945,147746,20060304,-9999,    9
  7945,147746,20060305,-9999,    9
  7945,147746,20060306,-9999,    9
  7945,147746,20060307,-9999,    9
  7945,147746,20060308,-9999,    9
  7945,147746,20060309,-9999,    9
  7945,147746,20060310,-9999,    9
  7945,147746,20060311,-9999,    9
  7945,147746,20060312,-9999,    9
  7945,147746,20060313,-9999,    9
  7945,147746,20060314,-9999,    9
  7945,147746,20060315,-9999,    9
  7945,147746,20060316,-9999,    9
  7945,147746,20060317,-9999,    9
  7945,147746,20060318,-9999,    9
  7945,147746,20060319,-9999,    9
  7945,147746,20060320,-9999,    9
  7945,147746,20060321,-9999,    9
  7945,147746,20060322,-9999,    9
  7945,147746,20060323,-9999,    9
  7945,147746,20060324,-9999,    9
  7945,147746,20060325,-9999,    9
  7945,147746,20060326,-9999,    9
  7945,147746,20060327,-9999,    9
  7945,147746,20060328,-9999,    9
  7945,147746,20060329,-9999,    9
  7945,147746,20060330,-9999,    9
  7945,147746,20060331,-9999,    9
  7945,147746,20060401,-9999,    9
  7945,147746,20060402,-9999,    9
  7945,147746,20060403,-9999,    9
  7945,147746,20060404,-9999,    9
  7945,147746,20060405,-9999,    9
  7945,147746,20060406,-9999,    9
  7945,147746,20060407,-9999,    9
  7945,147746,20060408,-9999,    9
  7945,147746,20060409,-9999,    9
  7945,147746,20060410,-9999,    9
  7945,147746,20060411,-9999,    9
  7945,147746,20060412,-9999,    9
  7945,147746,20060413,-9999,    9
  7945,147746,20060414,-9999,    9
  7945,147746,20060415,-9999,    9
  7945,147746,20060416,-9999,    9
  7945,147746,20060417,-9999,    9
  7945,147746,20060418,-9999,    9
  7945,147746,20060419,-9999,    9
  7945,147746,20060420,-9999,    9
  7945,147746,20060421,-9999,    9
  7945,147746,20060422,-9999,    9
  7945,147746,20060423,-9999,    9
  7945,147746,20060424,-9999,    9
  7945,147746,20060425,-9999,    9
  7945,147746,20060426,-9999,    9
  7945,147746,20060427,-9999,    9
  7945,147746,20060428,-9999,    9
  7945,147746,20060429,-9999,    9
  7945,147746,20060430,-9999,    9
  7945,147746,20060501,-9999,    9
  7945,147746,20060502,-9999,    9
  7945,147746,20060503,-9999,    9
  7945,147746,20060504,-9999,    9
  7945,147746,20060505,-9999,    9
  7945,147746,20060506,-9999,    9
  7945,147746,20060507,-9999,    9
  7945,147746,20060508,-9999,    9
  7945,147746,20060509,-9999,    9
  7945,147746,20060510,-9999,    9
  7945,147746,20060511,-9999,    9
  7945,147746,20060512,-9999,    9
  7945,147746,20060513,-9999,    9
  7945,147746,20060514,-9999,    9
  7945,147746,20060515,-9999,    9
  7945,147746,20060516,-9999,    9
  7945,147746,20060517,-9999,    9
  7945,147746,20060518,-9999,    9
  7945,147746,20060519,-9999,    9
  7945,147746,20060520,-9999,    9
  7945,147746,20060521,-9999,    9
  7945,147746,20060522,-9999,    9
  7945,147746,20060523,-9999,    9
  7945,147746,20060524,-9999,    9
  7945,147746,20060525,-9999,    9
  7945,147746,20060526,-9999,    9
  7945,147746,20060527,-9999,    9
  7945,147746,20060528,-9999,    9
  7945,147746,20060529,-9999,    9
  7945,147746,20060530,-9999,    9
  7945,147746,20060531,-9999,    9
  7945,147746,20060601,-9999,    9
  7945,147746,20060602,-9999,    9
  7945,147746,20060603,-9999,    9
  7945,147746,20060604,-9999,    9
  7945,147746,20060605,-9999,    9
  7945,147746,20060606,-9999,    9
  7945,147746,20060607,-9999,    9
  7945,147746,20060608,-9999,    9
  7945,147746,20060609,-9999,    9
  7945,147746,20060610,-9999,    9
  7945,147746,20060611,-9999,    9
  7945,147746,20060612,-9999,    9
  7945,147746,20060613,-9999,    9
  7945,147746,20060614,-9999,    9
  7945,147746,20060615,-9999,    9
  7945,147746,20060616,-9999,    9
  7945,147746,20060617,-9999,    9
  7945,147746,20060618,-9999,    9
  7945,147746,20060619,-9999,    9
  7945,147746,20060620,-9999,    9
  7945,147746,20060621,-9999,    9
  7945,147746,20060622,-9999,    9
  7945,147746,20060623,-9999,    9
  7945,147746,20060624,-9999,    9
  7945,147746,20060625,-9999,    9
  7945,147746,20060626,-9999,    9
  7945,147746,20060627,-9999,    9
  7945,147746,20060628,-9999,    9
  7945,147746,20060629,-9999,    9
  7945,147746,20060630,-9999,    9
  7945,147746,20060701,-9999,    9
  7945,147746,20060702,-9999,    9
  7945,147746,20060703,-9999,    9
  7945,147746,20060704,-9999,    9
  7945,147746,20060705,-9999,    9
  7945,147746,20060706,-9999,    9
  7945,147746,20060707,-9999,    9
  7945,147746,20060708,-9999,    9
  7945,147746,20060709,-9999,    9
  7945,147746,20060710,-9999,    9
  7945,147746,20060711,-9999,    9
  7945,147746,20060712,-9999,    9
  7945,147746,20060713,-9999,    9
  7945,147746,20060714,-9999,    9
  7945,147746,20060715,-9999,    9
  7945,147746,20060716,-9999,    9
  7945,147746,20060717,-9999,    9
  7945,147746,20060718,-9999,    9
  7945,147746,20060719,-9999,    9
  7945,147746,20060720,-9999,    9
  7945,147746,20060721,-9999,    9
  7945,147746,20060722,-9999,    9
  7945,147746,20060723,-9999,    9
  7945,147746,20060724,-9999,    9
  7945,147746,20060725,-9999,    9
  7945,147746,20060726,-9999,    9
  7945,147746,20060727,-9999,    9
  7945,147746,20060728,-9999,    9
  7945,147746,20060729,-9999,    9
  7945,147746,20060730,-9999,    9
  7945,147746,20060731,-9999,    9
  7945,147746,20060801,-9999,    9
  7945,147746,20060802,-9999,    9
  7945,147746,20060803,-9999,    9
  7945,147746,20060804,-9999,    9
  7945,147746,20060805,-9999,    9
  7945,147746,20060806,-9999,    9
  7945,147746,20060807,-9999,    9
  7945,147746,20060808,-9999,    9
  7945,147746,20060809,-9999,    9
  7945,147746,20060810,-9999,    9
  7945,147746,20060811,-9999,    9
  7945,147746,20060812,-9999,    9
  7945,147746,20060813,-9999,    9
  7945,147746,20060814,-9999,    9
  7945,147746,20060815,-9999,    9
  7945,147746,20060816,-9999,    9
  7945,147746,20060817,-9999,    9
  7945,147746,20060818,-9999,    9
  7945,147746,20060819,-9999,    9
  7945,147746,20060820,-9999,    9
  7945,147746,20060821,-9999,    9
  7945,147746,20060822,-9999,    9
  7945,147746,20060823,-9999,    9
  7945,147746,20060824,-9999,    9
  7945,147746,20060825,-9999,    9
  7945,147746,20060826,-9999,    9
  7945,147746,20060827,-9999,    9
  7945,147746,20060828,-9999,    9
  7945,147746,20060829,-9999,    9
  7945,147746,20060830,-9999,    9
  7945,147746,20060831,-9999,    9
  7945,147746,20060901,-9999,    9
  7945,147746,20060902,-9999,    9
  7945,147746,20060903,-9999,    9
  7945,147746,20060904,-9999,    9
  7945,147746,20060905,-9999,    9
  7945,147746,20060906,-9999,    9
  7945,147746,20060907,-9999,    9
  7945,147746,20060908,-9999,    9
  7945,147746,20060909,-9999,    9
  7945,147746,20060910,-9999,    9
  7945,147746,20060911,-9999,    9
  7945,147746,20060912,-9999,    9
  7945,147746,20060913,-9999,    9
  7945,147746,20060914,-9999,    9
  7945,147746,20060915,-9999,    9
  7945,147746,20060916,-9999,    9
  7945,147746,20060917,-9999,    9
  7945,147746,20060918,-9999,    9
  7945,147746,20060919,-9999,    9
  7945,147746,20060920,-9999,    9
  7945,147746,20060921,-9999,    9
  7945,147746,20060922,-9999,    9
  7945,147746,20060923,-9999,    9
  7945,147746,20060924,-9999,    9
  7945,147746,20060925,-9999,    9
  7945,147746,20060926,-9999,    9
  7945,147746,20060927,-9999,    9
  7945,147746,20060928,-9999,    9
  7945,147746,20060929,-9999,    9
  7945,147746,20060930,-9999,    9
  7945,147746,20061001,-9999,    9
  7945,147746,20061002,-9999,    9
  7945,147746,20061003,-9999,    9
  7945,147746,20061004,-9999,    9
  7945,147746,20061005,-9999,    9
  7945,147746,20061006,-9999,    9
  7945,147746,20061007,-9999,    9
  7945,147746,20061008,-9999,    9
  7945,147746,20061009,-9999,    9
  7945,147746,20061010,-9999,    9
  7945,147746,20061011,-9999,    9
  7945,147746,20061012,-9999,    9
  7945,147746,20061013,-9999,    9
  7945,147746,20061014,-9999,    9
  7945,147746,20061015,-9999,    9
  7945,147746,20061016,-9999,    9
  7945,147746,20061017,-9999,    9
  7945,147746,20061018,-9999,    9
  7945,147746,20061019,-9999,    9
  7945,147746,20061020,-9999,    9
  7945,147746,20061021,-9999,    9
  7945,147746,20061022,-9999,    9
  7945,147746,20061023,-9999,    9
  7945,147746,20061024,-9999,    9
  7945,147746,20061025,-9999,    9
  7945,147746,20061026,-9999,    9
  7945,147746,20061027,-9999,    9
  7945,147746,20061028,-9999,    9
  7945,147746,20061029,-9999,    9
  7945,147746,20061030,-9999,    9
  7945,147746,20061031,-9999,    9
  7945,147746,20061101,-9999,    9
  7945,147746,20061102,-9999,    9
  7945,147746,20061103,-9999,    9
  7945,147746,20061104,-9999,    9
  7945,147746,20061105,-9999,    9
  7945,147746,20061106,-9999,    9
  7945,147746,20061107,-9999,    9
  7945,147746,20061108,-9999,    9
  7945,147746,20061109,-9999,    9
  7945,147746,20061110,-9999,    9
  7945,147746,20061111,-9999,    9
  7945,147746,20061112,-9999,    9
  7945,147746,20061113,-9999,    9
  7945,147746,20061114,-9999,    9
  7945,147746,20061115,-9999,    9
  7945,147746,20061116,-9999,    9
  7945,147746,20061117,-9999,    9
  7945,147746,20061118,-9999,    9
  7945,147746,20061119,-9999,    9
  7945,147746,20061120,-9999,    9
  7945,147746,20061121,-9999,    9
  7945,147746,20061122,-9999,    9
  7945,147746,20061123,-9999,    9
  7945,147746,20061124,-9999,    9
  7945,147746,20061125,-9999,    9
  7945,147746,20061126,-9999,    9
  7945,147746,20061127,-9999,    9
  7945,147746,20061128,-9999,    9
  7945,147746,20061129,-9999,    9
  7945,147746,20061130,-9999,    9
  7945,147746,20061201,-9999,    9
  7945,147746,20061202,-9999,    9
  7945,147746,20061203,-9999,    9
